AL, 99, 2025081906, 01, CARQ, -24, 127N,  143W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 99, 2025081906, 01, CARQ, -18, 126N,  156W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 99, 2025081906, 01, CARQ, -12, 126N,  172W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 268,  14,     INVEST,  , 
AL, 99, 2025081906, 01, CARQ,  -6, 125N,  184W,  30,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 99, 2025081906, 01, CARQ,   0, 125N,  201W,  30, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1013,  120,  30,   0,   0,   L,   0,   X, 270,  15,     INVEST, S, 
AL, 99, 2025081906, 01, CARQ,   0, 125N,  201W,  30, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1013,  120,  30,   0,   0,   L,   0,   X, 270,  15,     INVEST, S, 
AL, 99, 2025081906, 01, CARQ,   0, 125N,  201W,  30, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1013,  120,  30,   0,   0,   L,   0,   X, 270,  15,     INVEST, S, 
AL, 99, 2025081906, 03, AC00,   0, 124N,  203W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,   6, 126N,  213W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  12, 133N,  232W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  18, 135N,  243W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  24, 131N,  257W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  30, 126N,  269W,  33, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  36, 121N,  278W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  42, 119N,  289W,  36, 1009, XX,  34, NEQ,    0,    0,    0,   41, 
AL, 99, 2025081906, 03, AC00,  48, 113N,  305W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  54, 108N,  315W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  60, 103N,  320W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  66, 104N,  329W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2025081906, 03, AC00,  72, 101N,  348W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
