CP, 02, 2025072806, 03, DSHP,  24, 129N, 1465W,  38,    0, TS,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP,  36, 137N, 1495W,  39,    0, TS,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP,  48, 145N, 1529W,  38,    0, TS,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP,  60, 151N, 1564W,  36,    0, TS,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP,  72, 156N, 1600W,  33,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP,  84, 160N, 1637W,  29,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP,  96, 166N, 1670W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP, 108, 173N, 1703W,  22,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP, 120, 185N, 1737W,  22,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP, 132,   0N,    0W,  23,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP, 144,   0N,    0W,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP, 156, 241N, 1777E,  27,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, DSHP, 168, 268N, 1758E,  29,    0, TD,   0,    ,    0,    0,    0,    0, 
CP, 02, 2025072806, 03, GDMN,   0, 119N, 1423W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  30,   0,   0, 
CP, 02, 2025072806, 03, GDMN,   6, 111N, 1478W,  43, 1001, XX,  34, NEQ,   21,   16,   12,   18,    0,    0,  29,   0,   0, 
CP, 02, 2025072806, 03, GDMN,   6, 111N, 1478W,  43, 1001, XX,  50, NEQ,    2,    2,    1,    2,    0,    0,  29,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  12, 107N, 1505W,  49,  998, XX,  34, NEQ,   33,   26,   18,   28,    0,    0,  27,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  12, 107N, 1505W,  49,  998, XX,  50, NEQ,    7,    5,    4,    6,    0,    0,  27,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  12, 107N, 1505W,  49,  998, XX,  64, NEQ,    1,    1,    1,    1,    0,    0,  27,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  18, 107N, 1516W,  54,  995, XX,  34, NEQ,   39,   30,   21,   32,    0,    0,  25,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  18, 107N, 1516W,  54,  995, XX,  50, NEQ,    9,    7,    5,    7,    0,    0,  25,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  18, 107N, 1516W,  54,  995, XX,  64, NEQ,    2,    2,    1,    2,    0,    0,  25,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  24, 108N, 1527W,  58,  993, XX,  34, NEQ,   41,   32,   22,   35,    0,    0,  22,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  24, 108N, 1527W,  58,  993, XX,  50, NEQ,   14,   10,    7,   11,    0,    0,  22,   0,   0, 
CP, 02, 2025072806, 03, GDMN,  24, 108N, 1527W,  58,  993, XX,  64, NEQ,    3,    2,    2,    3,    0,    0,  22,   0,   0, 
