AL, 06, 2024090712, 01, CARQ, -24, 188N,  881W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 06, 2024090712, 01, CARQ, -18, 190N,  890W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 06, 2024090712, 01, CARQ, -12, 191N,  900W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 273,  11,     INVEST,  , 
AL, 06, 2024090712, 01, CARQ,  -6, 191N,  913W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 06, 2024090712, 01, CARQ,   0, 188N,  927W,  20, 1005, DB,  34, NEQ,    0,    0,    0,    0, 1007,  130,  40,   0,   0,   L,   0,   X, 270,   9,     INVEST, S, 
AL, 06, 2024090712, 01, CARQ,   0, 188N,  927W,  20, 1005, DB,  50, NEQ,    0,    0,    0,    0, 1007,  130,  40,   0,   0,   L,   0,   X, 270,   9,     INVEST, S, 
AL, 06, 2024090712, 01, CARQ,   0, 188N,  927W,  20, 1005, DB,  64, NEQ,    0,    0,    0,    0, 1007,  130,  40,   0,   0,   L,   0,   X, 270,   9,     INVEST, S, 
AL, 06, 2024090712, 03,  CMC,   0, 187N,  913W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  48, 200N,  945W,  36, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  54, 206N,  947W,  36, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  60, 213N,  950W,  35, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  66, 219N,  955W,  34, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  72, 225N,  961W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  78, 232N,  965W,  34, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  84, 241N,  964W,  35,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  90, 247N,  964W,  36,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN,  96, 255N,  964W,  38,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 102, 267N,  959W,  40,  994, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 108, 279N,  951W,  40,  992, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 114, 285N,  948W,  36,  995, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 120, 295N,  942W,  32,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 126, 304N,  938W,  29,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 132, 309N,  935W,  24, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 138, 312N,  933W,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 144, 317N,  929W,  18, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 150, 320N,  925W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 156, 322N,  920W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 162, 325N,  914W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 168, 325N,  912W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 174, 324N,  909W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AEMN, 180, 324N,  906W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,   0, 188N,  913W,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,   6, 191N,  920W,  27, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,  12, 190N,  923W,  28, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,  18, 191N,  927W,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,  24, 195N,  935W,  37, 1002, XX,  34, NEQ,    0,    0,   88,  152, 
AL, 06, 2024090712, 03, AP01,  30, 193N,  938W,  42, 1003, XX,  34, NEQ,    0,    0,  100,  284, 
AL, 06, 2024090712, 03, AP01,  36, 197N,  931W,  41, 1000, XX,  34, NEQ,    0,   45,  135,  197, 
AL, 06, 2024090712, 03, AP01,  42, 205N,  936W,  37, 1002, XX,  34, NEQ,    0,    0,  161,    0, 
AL, 06, 2024090712, 03, AP01,  48, 211N,  955W,  39, 1002, XX,  34, NEQ,    0,    0,   69,    0, 
AL, 06, 2024090712, 03, AP01,  54, 218N,  957W,  39, 1001, XX,  34, NEQ,    0,   78,   93,  104, 
AL, 06, 2024090712, 03, AP01,  60, 233N,  956W,  37, 1000, XX,  34, NEQ,    0,    0,   81,   80, 
AL, 06, 2024090712, 03, AP01,  66, 244N,  966W,  39,  998, XX,  34, NEQ,  111,    0,   44,    0, 
AL, 06, 2024090712, 03, AP01,  72, 251N,  976W,  34,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,  78, 258N,  974W,  35, 1000, XX,  34, NEQ,   50,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,  84, 266N,  973W,  33,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01,  90, 273N,  973W,  37,  998, XX,  34, NEQ,   71,   47,    0,    0, 
AL, 06, 2024090712, 03, AP01,  96, 282N,  975W,  33,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 102, 287N,  974W,  30,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 108, 290N,  973W,  24,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 114, 297N,  973W,  24, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 120, 308N,  975W,  17, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 126, 324N,  976W,  16, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 132, 334N,  976W,  16, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 138, 336N,  972W,  14, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 144, 343N,  962W,  11, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 150, 348N,  953W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 156, 346N,  953W,  12, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 162, 332N,  946W,  10, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 168, 306N,  938W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 174, 285N,  934W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 180, 284N,  936W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 186, 283N,  934W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP01, 192, 291N,  924W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,   0, 188N,  915W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,   6, 191N,  920W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  12, 191N,  922W,  32, 1003, XX,  34, NEQ,    0,    0,    0,  186, 
AL, 06, 2024090712, 03, AP02,  18, 188N,  927W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  24, 187N,  932W,  38, 1004, XX,  34, NEQ,    0,    0,    0,  209, 
AL, 06, 2024090712, 03, AP02,  30, 183N,  935W,  37, 1006, XX,  34, NEQ,    0,    0,    0,  175, 
AL, 06, 2024090712, 03, AP02,  36, 189N,  935W,  35, 1004, XX,  34, NEQ,    0,    0,    0,  118, 
AL, 06, 2024090712, 03, AP02,  42, 192N,  937W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  48, 197N,  939W,  36, 1005, XX,  34, NEQ,    0,    0,   92,  120, 
AL, 06, 2024090712, 03, AP02,  54, 206N,  940W,  36, 1007, XX,  34, NEQ,    0,    0,  119,    0, 
AL, 06, 2024090712, 03, AP02,  60, 208N,  950W,  35, 1006, XX,  34, NEQ,    0,    0,   81,    0, 
AL, 06, 2024090712, 03, AP02,  66, 213N,  957W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  72, 227N,  966W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  78, 227N,  969W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  84, 230N,  967W,  23, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  90, 237N,  966W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02,  96, 248N,  964W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 102, 256N,  961W,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 108, 262N,  957W,  26, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 114, 266N,  959W,  27, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 120, 274N,  956W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 126, 280N,  950W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 132, 283N,  942W,  21, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 138, 284N,  942W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 144, 293N,  944W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP02, 150, 303N,  938W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03,   0, 196N,  918W,  19, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03,   6, 198N,  925W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03,  12, 199N,  924W,  35, 1003, XX,  34, NEQ,    0,    0,  181,    0, 
AL, 06, 2024090712, 03, AP03,  18, 199N,  925W,  35, 1005, XX,  34, NEQ,    0,    0,  171,    0, 
AL, 06, 2024090712, 03, AP03,  24, 199N,  930W,  36, 1003, XX,  34, NEQ,    0,    0,  145,  146, 
AL, 06, 2024090712, 03, AP03,  30, 193N,  931W,  37, 1005, XX,  34, NEQ,    0,    0,  109,  212, 
AL, 06, 2024090712, 03, AP03,  36, 193N,  929W,  34, 1003, XX,  34, NEQ,    0,    0,    0,  258, 
AL, 06, 2024090712, 03, AP03,  42, 198N,  933W,  36, 1005, XX,  34, NEQ,    0,    0,  128,  157, 
AL, 06, 2024090712, 03, AP03,  48, 202N,  945W,  39, 1003, XX,  34, NEQ,    0,   47,   70,   85, 
AL, 06, 2024090712, 03, AP03,  54, 211N,  948W,  42, 1004, XX,  34, NEQ,    0,  105,  100,  213, 
AL, 06, 2024090712, 03, AP03,  60, 214N,  950W,  42, 1001, XX,  34, NEQ,    0,  126,   95,  187, 
AL, 06, 2024090712, 03, AP03,  66, 217N,  953W,  47, 1000, XX,  34, NEQ,   93,   76,   95,   79, 
AL, 06, 2024090712, 03, AP03,  72, 223N,  960W,  47,  995, XX,  34, NEQ,   80,   80,   75,   74, 
AL, 06, 2024090712, 03, AP03,  78, 230N,  968W,  48,  994, XX,  34, NEQ,   63,   58,   46,   58, 
AL, 06, 2024090712, 03, AP03,  84, 234N,  972W,  44,  993, XX,  34, NEQ,   40,   48,   33,   42, 
AL, 06, 2024090712, 03, AP03,  90, 239N,  974W,  41,  998, XX,  34, NEQ,   56,   53,   33,    0, 
AL, 06, 2024090712, 03, AP03,  96, 246N,  975W,  36,  995, XX,  34, NEQ,   41,   35,    0,    0, 
AL, 06, 2024090712, 03, AP03, 102, 252N,  975W,  37,  997, XX,  34, NEQ,    0,   55,   47,    0, 
AL, 06, 2024090712, 03, AP03, 108, 262N,  972W,  35,  996, XX,  34, NEQ,   76,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 114, 271N,  971W,  36,  997, XX,  34, NEQ,  105,   61,    0,    0, 
AL, 06, 2024090712, 03, AP03, 120, 279N,  971W,  37,  996, XX,  34, NEQ,   68,    0,   36,   25, 
AL, 06, 2024090712, 03, AP03, 126, 288N,  971W,  32,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 132, 295N,  975W,  22, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 138, 298N,  976W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 144, 301N,  973W,  13, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 150, 296N,  973W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 156, 294N,  972W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 162, 289N,  975W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 168, 285N,  977W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 174, 267N,  968W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 180, 263N,  944W,  35, 1001, XX,  34, NEQ,   84,    0,    0,    0, 
AL, 06, 2024090712, 03, AP03, 186, 267N,  921W,  46,  998, XX,  34, NEQ,  100,   66,   50,   83, 
AL, 06, 2024090712, 03, AP03, 192, 267N,  922W,  38,  998, XX,  34, NEQ,   61,    0,    0,   72, 
AL, 06, 2024090712, 03, AP04,   0, 183N,  916W,  17, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP04,   6, 188N,  918W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2024090712, 03, AP04,  12, 190N,  925W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
